dataset,k,ks,order,scaling,metric,mean,std
cpu,4,161,2,no_scaling,r2,0.9268614803102923,0.11900373216324688
cpu,4,167,1,learned,r2,0.9780342360811559,0.008628825198842494
cpu,4,167,1,no_scaling,r2,0.9265147301245154,0.12079591227463814
cpu,4,167,2,learned,r2,0.9800125867952609,0.003139153946760562
cpu,4,167,2,no_scaling,r2,0.9272692916355249,0.12295621353726373
cpu,4,182,1,learned,r2,0.9809979991562798,0.0038349053619730696
cpu,4,182,1,no_scaling,r2,0.9230949785423628,0.13051589387784734
cpu,4,182,2,learned,r2,0.9813141866241984,0.003517890316517778
cpu,4,182,2,no_scaling,r2,0.9236581364956409,0.13022120924307118
cpu,4,258,1,learned,r2,0.9807398003426068,0.006251267793132432
cpu,4,258,1,no_scaling,r2,0.914600945083303,0.15880916804223422
cpu,4,258,2,learned,r2,0.982066538572334,0.003149387836729819
cpu,4,258,2,no_scaling,r2,0.9145720812285738,0.1588345739278576
cpu,4,300,1,learned,r2,0.9820914867309012,0.0031304632459035813
cpu,4,300,1,no_scaling,r2,0.9288464549100439,0.12271711556187576
cpu,4,300,2,learned,r2,0.9819113892389135,0.003370569829599271
cpu,4,300,2,no_scaling,r2,0.928636103314705,0.12321210679360345
cpu,4,321,1,learned,r2,0.9820372383618592,0.003174313192818625
cpu,4,321,1,no_scaling,r2,0.9264800730198525,0.12991548753156196
cpu,4,321,2,learned,r2,0.9819341441951023,0.0032675737862044793
cpu,4,321,2,no_scaling,r2,0.9261284589405039,0.13025878144175354
cpu,4,329,1,learned,r2,0.9819019690607454,0.0033500407112172425
cpu,4,329,1,no_scaling,r2,0.9257218167257593,0.13174917233685476
cpu,4,329,2,learned,r2,0.9808857274618218,0.006486098578064487
cpu,4,329,2,no_scaling,r2,0.925422663276505,0.13228109278046632
cpu,4,344,1,learned,r2,0.9815923369524873,0.003378096504596699
cpu,4,344,1,no_scaling,r2,0.9249642782813771,0.1358349014946251
cpu,4,344,2,learned,r2,0.9818216761768328,0.0033747449823110245
cpu,4,344,2,no_scaling,r2,0.9249577412807988,0.13588988150937253
cpu,4,350,1,learned,r2,0.982094172489794,0.0033180112471297577
cpu,4,350,1,no_scaling,r2,0.9249970675705079,0.13604041978071174
cpu,4,350,2,learned,r2,0.9821320784420934,0.003097013602819769
cpu,4,350,2,no_scaling,r2,0.9247720788420096,0.13663911598237571
